qid,question,answer,solution,score
pope_test00826,Is there a sports ball in the image?,"Yes, there is a tennis ball in the image. It is located in the upper right corner of the image.",yes,1.0
pope_test00827,Is there a baseball glove in the image?,"No, there is no baseball glove in the image. The image shows a tennis court with two players, and the equipment they are using is a tennis racket and a tennis ball.",no,1.0
pope_test00828,Is there a car in the image?,"Yes, there is a car in the image. It is partially visible behind the fence on the left side of the image.",yes,1.0
pope_test00829,Is there a truck in the image?,"Yes, there is a truck in the image. It is parked behind the fence on the left side of the image.",no,0.0
pope_test00830,Is there a person in the image?,"Yes, there are several people in the image.",yes,1.0
pope_test00831,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00832,Is there a skateboard in the image?,"Yes, there is a skateboard in the image. The skateboard is being used by a boy who is performing a trick on it.",yes,1.0
pope_test00833,Is there a bicycle in the image?,"No, there is no bicycle in the image.",no,1.0
pope_test00834,Is there a person in the image?,"Yes, there are three people in the image.",yes,1.0
pope_test00835,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00836,Is there a spoon in the image?,"Yes, there is a spoon in the image. It is located on the plate in front of the baby.",yes,1.0
pope_test00837,Is there an oven in the imange?,"No, there does not appear to be an oven in the image.",no,1.0
pope_test00838,Is there a bowl in the image?,"Yes, there is a small white bowl on the table in front of the woman. It appears to have butter in it.",yes,1.0
pope_test00839,Is there a banana in the image?,"No, there does not appear to be a banana in the image.",no,1.0
pope_test00840,Is there a tv in the image?,"Yes, there is a television in the image. It is a silver Sony television that is sitting on top of a couch.",yes,1.0
pope_test00841,Is there a person in the image?,"No, there does not appear to be a person in the image.",no,1.0
pope_test00842,Is there a chair in the image?,"No, there is no chair in the image. There is a couch and a television, but no chair.",yes,0.0
pope_test00843,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00844,Is there a couch in the image?,"Yes, there is a couch in the image. It is brown and appears to be in poor condition. It is sitting on the grass next to a blue kiddie pool and a television.",yes,1.0
pope_test00845,Is there a book in the image?,"No, there does not appear to be a book in the image.",no,1.0
pope_test00846,Is there a truck in the image?,"Yes, there is a truck in the image. It is partially visible on the right side of the image.",yes,1.0
pope_test00847,Is there a car in the image?,"Yes, there is a car in the image. It is partially visible on the right side of the image.",no,0.0
pope_test00848,Is there a person in the image?,"Yes, there is a person in the image. The person is standing on the sidewalk, holding an umbrella and looking down at the water.",yes,1.0
pope_test00849,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00850,Is there an umbrella in the imange?,"Yes, there is an umbrella in the image. The person on the right side of the image is holding a blue umbrella.",yes,1.0
pope_test00851,Is there a handbag in the image?,"No, there does not appear to be a handbag in the image.",no,1.0
pope_test00852,Is there a person in the image?,"Yes, there is a person in the image. The person appears to be a young child, likely a toddler, sitting at a table with a cup in their hands.",yes,1.0
pope_test00853,Is there a car in the image?,"Yes, there is a car in the image. The car is on the child's shirt.",no,0.0
pope_test00854,Is there a dining table in the image?,"Yes, there is a dining table in the image. The table is made of wood and has a few orange peels on it.",yes,1.0
pope_test00855,Is there a bottle in the image?,"No, there is a cup in the image.",no,1.0
pope_test00856,Is there a chair in the image?,"Yes, there is a chair behind the child.",yes,1.0
pope_test00857,Is there a couch in the image?,"No, there is no couch in the image.",no,1.0
pope_test00858,Is there a keyboard in the image?,"Yes, there is a keyboard in the image.",yes,1.0
pope_test00859,Is there a dining table in the image?,"No, there does not appear to be a dining table in the image. The image shows a person's hands typing on a keyboard, which suggests that the scene is set in an office or workspace rather than a dining area.",no,1.0
pope_test00860,Is there a person in the image?,"Yes, there appears to be a person in the image, as evidenced by the hands on the keyboard.",yes,1.0
pope_test00861,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00862,Is there a laptop in the image?,"Yes, there is a laptop in the image. The keyboard is attached to a laptop, as indicated by the presence of a laptop computer in the background.",yes,1.0
pope_test00863,Is there a tv in the image?,"Yes, there is a television in the image. The television is located in the top-left corner of the image and has a logo that reads ""INTERFEX"" on it.",no,0.0
pope_test00864,Is there a person in the image?,"Yes, there is a person in the image. The person is a woman who is holding a cell phone and smiling at the camera.",yes,1.0
pope_test00865,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00866,Is there a handbag in the image?,"Yes, there is a handbag in the image. The woman is holding a blue handbag over her right shoulder.",yes,1.0
pope_test00867,Is there a backpack in the image?,"Yes, there is a backpack in the image. The woman is holding a blue backpack on her right shoulder.",no,0.0
pope_test00868,Is there a cell phone in the image?,"Yes, the woman in the image is holding a cell phone.",yes,1.0
pope_test00869,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00870,Is there a person in the image?,"Yes, there are two people in the image.",yes,1.0
pope_test00871,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00872,Is there a bottle in the image?,"Yes, there is a bottle in the image. The man on the right is holding a white bottle in his left hand.",yes,1.0
pope_test00873,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00874,Is there a frisbee in the image?,"Yes, there is a frisbee in the image. It is in the basket of the disc golf target.",yes,1.0
pope_test00875,Is there a dog in the image?,"No, there is no dog in the image.",no,1.0
pope_test00876,Is there a tv in the image?,"Yes, there is a television in the image. It is located on a stand in the center of the room and is displaying a video game.",yes,1.0
pope_test00877,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00878,Is there a person in the image?,"Yes, there are several people in the image.",yes,1.0
pope_test00879,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00880,Is there a couch in the image?,"Yes, there is a couch in the image. It is located on the right side of the image and appears to be a beige or light brown color.",yes,1.0
pope_test00881,Is there a vase in the image?,"Yes, there is a vase on the bookshelf.",no,0.0
pope_test00882,Is there a motorcycle in the image?,"Yes, there is a motorcycle in the image. It is parked on the side of the road, partially obscured by the bus.",yes,1.0
pope_test00883,Is there a bicycle in the image?,"Yes, there is a bicycle in the image. It is parked on the sidewalk near the bus stop.",no,0.0
pope_test00884,Is there a person in the image?,"Yes, there are people in the image. They are sitting on a bench on the sidewalk.",yes,1.0
pope_test00885,Is there a dining table in the image?,"No, there is no dining table in the image. However, there is a girl holding a bowl of ramen noodles on the back of the bus.",no,1.0
pope_test00886,Is there a car in the image?,"Yes, there is a car in the image. It is parked on the side of the road.",yes,1.0
pope_test00887,Is there a truck in the image?,"Yes, there is a truck in the image. The truck is red and has an anime character on the back of it.",no,0.0
pope_test00888,Is there a sink in the image?,"Yes, there is a sink in the image. The sink is white and has a wooden frame. It is located on the right side of the image.",yes,1.0
pope_test00889,Is there a person in the image?,"No, there does not appear to be a person in the image.",no,1.0
pope_test00890,Is there a bottle in the image?,"Yes, there are two bottles on the sink.",yes,1.0
pope_test00891,Is there a dining table in the image?,"No, there is no dining table in the image. The image shows a bathroom with a sink and toilet, but no dining table.",no,1.0
pope_test00892,Is there a toilet in the image?,"Yes, there is a toilet in the image. It is located to the left of the sink.",yes,1.0
pope_test00893,Is there a vase in the image?,"No, there does not appear to be a vase in the image. There is a candle on the sink counter, but it is not a vase.",no,1.0
pope_test00894,Is there a dog in the image?,"Yes, there is a dog in the image. The dog is sitting on the lap of the man in the driver's seat of the fire truck.",yes,1.0
pope_test00895,Is there a frisbee in the image?,"No, there is no frisbee in the image. There is a large ball on the back of the fire truck, but it is not a frisbee.",no,1.0
pope_test00896,Is there a truck in the image?,"Yes, there is a truck in the image. The truck is a fire truck.",yes,1.0
pope_test00897,Is there a traffic light in the image?,"No, there is no traffic light in the image.",no,1.0
pope_test00898,Is there a person in the image?,"Yes, there appears to be a man sitting in the driver's seat of the fire truck.",yes,1.0
pope_test00899,Is there a dining table in the image?,"No, there is no dining table in the image. The image appears to be a black and white photograph of a fire truck parked in front of a building.",no,1.0
pope_test00900,Is there a vase in the image?,"Yes, there is a vase in the image. The vase is made of green glass and has a unique design with small stars and other shapes etched into it. It is filled with a bird of paradise flower.",yes,1.0
pope_test00901,Is there a potted plant in the image?,"Yes, there is a potted plant in the image. The plant is a bird of paradise, also known as a strelitzia, which is a type of flowering plant native to South Africa. It is characterized by its unique and exotic-looking flowers that resemble a bird in flight. The plant is typically grown in warm climates and is often used as an ornamental plant in gardens and indoor spaces.",no,0.0
pope_test00902,Is there a bird in the image?,"No, there is no bird in the image. The flower in the bottle is a bird of paradise, which is a type of plant.",yes,0.0
pope_test00903,Is there a person in the image?,"No, there is no person in the image.",no,1.0
pope_test00904,Is there a bottle in the image?,"Yes, there is a bottle in the image. The bottle is green and has a starfish design on it. It is filled with a bird of paradise flower.",yes,1.0
pope_test00905,Is there a cup in the image?,"No, there is no cup in the image. There is a bottle with a flower in it.",no,1.0
pope_test00906,Is there a teddy bear in the image?,"Yes, there is a teddy bear in the image. It is lying on its back on the floor.",yes,1.0
pope_test00907,Is there a bear in the image?,"Yes, there is a teddy bear in the image. It is lying on its back on the floor.",no,0.0
pope_test00908,Is there a person in the image?,"Yes, there is a person in the image. Their legs are visible in the bottom left corner of the image.",yes,1.0
pope_test00909,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00910,Is there a book in the image?,"Yes, there are books on the shelf in the background of the image.",yes,1.0
pope_test00911,Is there a tv in the image?,"Yes, there is a television in the image. It is located on the shelf in the top left corner of the image.",no,0.0
pope_test00912,Is there a sink in the image?,"Yes, there is a sink in the image.",yes,1.0
pope_test00913,Is there a bottle in the image?,"Yes, there is a bottle on the counter to the right of the sink.",no,0.0
pope_test00914,Is there a person in the image?,"Yes, there are two people in the image. One is taking a picture of the other.",yes,1.0
pope_test00915,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00916,Is there a potted plant in the image?,"Yes, there is a potted plant in the image. It is located on the left side of the mirror.",yes,1.0
pope_test00917,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00918,Is there a broccoli in the image?,"Yes, there are several pieces of broccoli in the image.",yes,1.0
pope_test00919,Is there a bowl in the image?,"No, there is no bowl in the image. The food is served on a white plate.",no,1.0
pope_test00920,Is there a carrot in the image?,"Yes, there is a carrot in the image. It is sliced into thin strips and placed underneath the fish and potatoes.",yes,1.0
pope_test00921,Is there a person in the image?,"No, there is no person in the image.",no,1.0
pope_test00922,Is there a bed in the image?,"No, there is no bed in the image. The image shows a plate of food, which appears to be a meal.",yes,0.0
pope_test00923,Is there a book in the image?,"No, there is no book in the image. The image shows a plate of food, which includes a fish, potatoes, and broccoli.",no,1.0
pope_test00924,Is there a traffic light in the image?,"Yes, there is a traffic light in the image. It is located at the top of the image and appears to be red.",yes,1.0
pope_test00925,Is there a person in the image?,"No, there does not appear to be a person in the image.",no,1.0
pope_test00926,Is there a car in the image?,"Yes, there is a car in the image, but it is blurry and difficult to see. It appears to be a red car, and it is located on the left side of the road, near the center of the image.",yes,1.0
pope_test00927,Is there a truck in the image?,"Yes, there is a truck in the image. It is located in the distance, near the center of the road.",no,0.0
pope_test00928,Is there a fire hydrant in the image?,"Yes, there is a fire hydrant on the left side of the street.",yes,1.0
pope_test00929,Is there a stop sign in the image?,"Yes, there is a stop sign in the image, located on the right side of the road.",no,0.0
pope_test00930,Is there a vase in the image?,"Yes, there is a white vase with red flowers in the image. The vase is on the headboard of the bed.",yes,1.0
pope_test00931,Is there a potted plant in the image?,"Yes, there is a potted plant in the image. It is located on the headboard of the bed.",no,0.0
pope_test00932,Is there a bed in the image?,"Yes, there is a bed in the image. The bed is made with a white comforter and pillows, and it has a wooden headboard. There are also some decorative items on the bed, such as a throw blanket and a vase with flowers.",yes,1.0
pope_test00933,Is there a person in the image?,"No, there does not appear to be anyone in the image. The bed is neatly made, but there is no one visible in the room.",no,1.0
pope_test00934,Is there a dining table in the image?,"No, there is no dining table in the image. The image shows a bedroom with a bed and a nightstand.",yes,0.0
pope_test00935,Is there a cup in the image?,"No, there does not appear to be a cup in the image. There is a white vase with red flowers on the headboard of the bed, but it is not a cup.",no,1.0
pope_test00936,Is there a pizza in the image?,"Yes, there is a pizza in the image. The pizza is topped with cheese, tomatoes, spinach, and olives.",yes,1.0
pope_test00937,Is there a cup in the image?,"No, there is no cup in the image.",no,1.0
pope_test00938,Is there a person in the image?,"Yes, there appears to be a person in the image, but they are mostly out of frame. Their arms are visible in the background, and they are holding the pizza.",yes,1.0
pope_test00939,Is there a car in the image?,"No, there is no car in the image. The image is focused on a pizza.",no,1.0
pope_test00940,Is there a dining table in the image?,"Yes, there appears to be a dining table in the image. The pizza is sitting on a black plate that is sitting on a table.",yes,1.0
pope_test00941,Is there a chair in the image?,"No, there is no chair in the image.",no,1.0
pope_test00942,Is there a person in the image?,"No, there is no person in the image.",yes,0.0
pope_test00943,Is there a car in the image?,"No, there is no car in the image. The image shows a cake and cupcakes decorated with ladybugs.",no,1.0
pope_test00944,Is there a cup in the image?,"No, there are cupcakes in the image.",yes,0.0
pope_test00945,Is there a bottle in the image?,"No, there is no bottle in the image.",no,1.0
pope_test00946,Is there a cake in the image?,"Yes, there is a cake in the image. The cake is white with red and black polka dots and has a ladybug on top. There are also cupcakes in front of the cake that have ladybugs on them.",yes,1.0
pope_test00947,Is there a spoon in the image?,"No, there is no spoon in the image.",no,1.0
pope_test00948,Is there a person in the image?,"Yes, there are several people in the image.",yes,1.0
pope_test00949,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00950,Is there a handbag in the image?,"Yes, there is a handbag in the image. The handbag is black and yellow and has the word ""Babolat"" written on it.",yes,1.0
pope_test00951,Is there a backpack in the image?,"Yes, there is a backpack in the image. The backpack is black and yellow and has the word ""Babolat"" written on it.",no,0.0
pope_test00952,Is there a bottle in the image?,"Yes, there are two bottles in the image.",yes,1.0
pope_test00953,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00954,Is there a bowl in the image?,"Yes, there is a bowl in the image. The bowl is black and contains a green substance, possibly soup or a side dish. It is placed on a table in front of a person who is reading a comic book.",yes,1.0
pope_test00955,Is there a cup in the image?,"Yes, there is a cup in the image. The cup is black and contains a green substance, possibly soup or a salad. It is placed on a table next to a book and a pair of chopsticks.",no,0.0
pope_test00956,Is there a person in the image?,"Yes, there is a person in the image. The person is wearing jeans and is sitting on a couch with a book and a bowl of food in front of them.",yes,1.0
pope_test00957,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00958,Is there a laptop in the image?,"Yes, there is a white laptop in the image.",yes,1.0
pope_test00959,Is there a dining table in the image?,"Yes, there is a dining table in the image. It is covered with a book, a bowl of food, and a pair of chopsticks.",no,0.0
pope_test00960,Is there a person in the image?,"Yes, there are several people in the image. The image shows a group of children playing soccer, with several people visible in the background.",yes,1.0
pope_test00961,Is there a car in the image?,"No, there does not appear to be a car in the image.",no,1.0
pope_test00962,Is there a sports ball in the image?,"Yes, there is a sports ball in the image. The ball is yellow and black and appears to be a soccer ball. It is being kicked by one of the girls in the foreground.",yes,1.0
pope_test00963,Is there a tennis racket in the image?,"No, there is no tennis racket in the image. There is a soccer ball, which is used in the sport of soccer, not tennis.",no,1.0
pope_test00964,Is there an umbrella in the imange?,"Yes, there is an umbrella in the image. It is located on the left side of the image, behind the girl in the blue uniform.",yes,1.0
pope_test00965,Is there a handbag in the image?,"No, there does not appear to be a handbag in the image.",no,1.0
pope_test00966,Is there a teddy bear in the image?,"Yes, there are several stuffed animals in the image, including a teddy bear.",yes,1.0
pope_test00967,Is there a bear in the image?,"Yes, there are two bears in the image. One is a stuffed bear on the floor to the left of the bed, and another is a stuffed bear sitting on the bed.",no,0.0
pope_test00968,Is there a person in the image?,"No, there does not appear to be a person in the image.",yes,0.0
pope_test00969,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00970,Is there a bed in the image?,"Yes, there is a bed in the image. The bed is a twin-sized bed with a white and blue mattress and a white sheet. It is covered with a white blanket and a dark green blanket.",yes,1.0
pope_test00971,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test00972,Is there a motorcycle in the image?,"Yes, there is a motorcycle in the image. The motorcycle is parked on the street in front of a car.",yes,1.0
pope_test00973,Is there a person in the image?,"No, there does not appear to be a person in the image.",no,1.0
pope_test00974,Is there a car in the image?,"Yes, there is a car in the image. The car is parked behind the motorcycle.",yes,1.0
pope_test00975,Is there a truck in the image?,"No, there is no truck in the image.",no,1.0
pope_test00976,Is there a bicycle in the image?,"No, there is a motorcycle in the image.",yes,0.0
pope_test00977,Is there a bus in the image?,"No, there is no bus in the image.",no,1.0
pope_test00978,Is there a person in the image?,"Yes, there are several people in the image.",yes,1.0
pope_test00979,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test00980,Is there a handbag in the image?,"Yes, there is a handbag in the image. It is being used by the person in the foreground to hold their sandwich.",yes,1.0
pope_test00981,Is there a backpack in the image?,"Yes, there is a backpack in the image. It is being used by the person in the foreground to hold their food.",no,0.0
pope_test00982,Is there a dining table in the image?,"Yes, there is a dining table in the image. The table is covered with a checkered tablecloth and has several people sitting around it, eating food and drinking beverages.",yes,1.0
pope_test00983,Is there a cup in the image?,"Yes, there is a cup in the image. It is located on the table in front of the man who is eating.",no,0.0
pope_test00984,Is there a donut in the image?,"Yes, there are many donuts in the image.",yes,1.0
pope_test00985,Is there a spoon in the image?,"No, there does not appear to be a spoon in the image.",no,1.0
pope_test00986,Is there a cake in the image?,"Yes, there are several cakes in the image. There are cupcakes, muffins, and other types of cakes.",yes,1.0
pope_test00987,Is there a cup in the image?,"No, there does not appear to be a cup in the image. The image shows a display of donuts and other baked goods.",no,1.0
pope_test00988,Is there a person in the image?,"No, there does not appear to be a person in the image. The image is filled with various types of donuts and pastries.",yes,0.0
pope_test00989,Is there a car in the image?,"No, there is no car in the image. The image shows a display of donuts and other baked goods.",no,1.0
pope_test00990,Is there a backpack in the image?,"No, there is no backpack in the image.",yes,0.0
pope_test00991,Is there a handbag in the image?,"Yes, there is a handbag in the image. It is being held by the woman in the black shirt and gray shorts.",no,0.0
pope_test00992,Is there a person in the image?,"Yes, there are two people in the image.",yes,1.0
pope_test00993,Is there a dining table in the image?,"Yes, there is a wooden table in the image. It appears to be broken and leaning against a wooden structure.",no,0.0
pope_test00994,Is there a car in the image?,"Yes, there is a car in the image. The car is red and appears to be a tuk-tuk, which is a type of vehicle commonly used in Southeast Asia.",yes,1.0
pope_test00995,Is there a truck in the image?,"Yes, there is a truck in the image. The truck is parked on the street and has a black roof and a colorful body.",no,0.0
pope_test00996,Is there a banana in the image?,"No, there does not appear to be a banana in the image. There are some vegetables that could be mistaken for a banana, but they are not bananas.",yes,0.0
pope_test00997,Is there a bowl in the image?,"No, there is no bowl in the image.",no,1.0
pope_test00998,Is there a person in the image?,"Yes, there is a person in the image. Their hand is visible in the top right corner of the image.",yes,1.0
pope_test00999,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01000,Is there a fork in the image?,"Yes, there is a fork in the image. It is being used to eat the food on the plate.",yes,1.0
pope_test01001,Is there a cup in the image?,"No, there is no cup in the image.",no,1.0
pope_test01002,Is there a sink in the image?,"Yes, there is a sink in the image. It is located on the right side of the countertop.",yes,1.0
pope_test01003,Is there a toilet in the image?,"No, there is no toilet in the image.",no,1.0
pope_test01004,Is there a person in the image?,"Yes, there is a person in the image. The person is standing on the left side of the image and appears to be reaching for something on the microwave.",yes,1.0
pope_test01005,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01006,Is there a bottle in the image?,"Yes, there is a bottle in the image. The bottle is a container of Clorox wipes.",yes,1.0
pope_test01007,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test01008,Is there a person in the image?,"Yes, there is a person in the image. Their hand is visible, but the rest of their body is not.",yes,1.0
pope_test01009,Is there a dining table in the image?,"No, there is no dining table in the image. The image shows a parking meter with a hand pointing to it.",no,1.0
pope_test01010,Is there an orange in the imange?,"Yes, there is an orange in the image. The orange warning sign at the bottom of the parking meter is orange.",yes,1.0
pope_test01011,Is there a bowl in the image?,"No, there is no bowl in the image.",no,1.0
pope_test01012,Is there a car in the image?,"Yes, there is a car in the image. It is partially visible behind the parking meter.",yes,1.0
pope_test01013,Is there a truck in the image?,"Yes, there is a truck in the image. It is partially visible behind the parking meter.",no,0.0
pope_test01014,Is there a person in the image?,"Yes, there is a person in the image. The person is a man and a child.",yes,1.0
pope_test01015,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01016,Is there a couch in the image?,"Yes, there is a couch in the image. The man is sitting on the couch and the child is sitting on the couch.",yes,1.0
pope_test01017,Is there a chair in the image?,"Yes, there is a chair in the image. The child is sitting in the chair.",no,0.0
pope_test01018,Is there a laptop in the image?,"Yes, there is a laptop in the image. It is sitting on a table in front of the man and child.",yes,1.0
pope_test01019,Is there a dining table in the image?,"Yes, there is a dining table in the image. It is located in the lower right corner of the image and appears to be made of wood.",no,0.0
pope_test01020,Is there a backpack in the image?,"Yes, there are several backpacks in the image.",yes,1.0
pope_test01021,Is there a skis in the image?,"No, there are no skis in the image.",no,1.0
pope_test01022,Is there a person in the image?,"Yes, there is a person in the image. The person is wearing a green camouflage uniform and is standing by the open door of a bus.",yes,1.0
pope_test01023,Is there a car in the image?,"No, there is no car in the image. There is a bus.",no,1.0
pope_test01024,Is there a handbag in the image?,"Yes, there is a handbag in the image. It is located on the ground to the left of the bus, and it appears to be a plastic bag.",yes,1.0
pope_test01025,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test01026,Is there a spoon in the image?,"Yes, there is a spoon in the image. It is located to the left of the plate with the food on it.",yes,1.0
pope_test01027,Is there an oven in the imange?,"No, there is no oven in the image.",no,1.0
pope_test01028,Is there a bowl in the image?,"Yes, there is a bowl in the image. The bowl is white and contains a yogurt parfait with granola and fruit.",yes,1.0
pope_test01029,Is there a banana in the image?,"No, there does not appear to be a banana in the image.",no,1.0
pope_test01030,Is there a person in the image?,"Yes, there are two people in the image. One person is cutting the food on the plate, and the other person is partially visible on the right side of the image.",yes,1.0
pope_test01031,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01032,Is there a person in the image?,"Yes, there are two people in the image.",yes,1.0
pope_test01033,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01034,Is there a bed in the image?,"Yes, there is a bed in the image. The bed is partially visible in the bottom left corner of the image.",yes,1.0
pope_test01035,Is there a book in the image?,"No, there does not appear to be a book in the image. There is a poster on the wall, but it is not a book.",no,1.0
pope_test01036,Is there a remote in the image?,"No, there is no remote in the image.",yes,0.0
pope_test01037,Is there a tv in the image?,"No, there is no television in the image.",no,1.0
pope_test01038,Is there a backpack in the image?,"Yes, there is a backpack on the back of the bicycle.",yes,1.0
pope_test01039,Is there a handbag in the image?,"Yes, there is a handbag on the back of the bicycle.",no,0.0
pope_test01040,Is there a person in the image?,"Yes, there is a person in the image. The person is riding a bicycle and wearing a pink hat and a purple shirt.",yes,1.0
pope_test01041,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test01042,Is there a traffic light in the image?,"There is a stop sign in the image, but no traffic light.",yes,0.0
pope_test01043,Is there a bus in the image?,"No, there is no bus in the image.",no,1.0
pope_test01044,Is there a traffic light in the image?,"Yes, there is a traffic light in the image. It is located on the left side of the image, above the street.",yes,1.0
pope_test01045,Is there a person in the image?,"Yes, there appears to be a person sitting in the trolley.",no,0.0
pope_test01046,Is there a train in the image?,"Yes, there is a train in the image. The train is yellow and green and appears to be a trolley car. It is on the tracks in the middle of the street.",yes,1.0
pope_test01047,Is there a truck in the image?,"No, there is no truck in the image. There is a trolley car.",no,1.0
pope_test01048,Is there a car in the image?,"No, there is a trolley car in the image.",yes,0.0
pope_test01049,Is there a bicycle in the image?,"No, there is no bicycle in the image.",no,1.0
pope_test01050,Is there a backpack in the image?,"Yes, there is a backpack in the image. It is located behind the man and child, and it appears to be a brown backpack with a green stuffed animal peeking out of it.",yes,1.0
pope_test01051,Is there a handbag in the image?,"No, there does not appear to be a handbag in the image.",no,1.0
pope_test01052,Is there a person in the image?,"Yes, there are two people in the image. The man is sitting on the floor with a child who is sitting on his lap.",yes,1.0
pope_test01053,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01054,Is there a couch in the image?,"Yes, there is a couch in the background of the image. It appears to be a couch with a blanket or bedspread on it.",yes,1.0
pope_test01055,Is there a chair in the image?,"Yes, there is a chair in the background of the image. It appears to be a couch or a sofa.",no,0.0
pope_test01056,Is there a tv in the image?,"Yes, there is a television in the image. It is located on the left side of the room, partially obscured by a bed.",yes,1.0
pope_test01057,Is there a person in the image?,"No, there does not appear to be a person in the image.",no,1.0
pope_test01058,Is there a backpack in the image?,"Yes, there is a backpack in the image. It is located on the floor near the bed.",yes,1.0
pope_test01059,Is there a handbag in the image?,"Yes, there is a backpack on the floor in the image.",no,0.0
pope_test01060,Is there a chair in the image?,"Yes, there is a chair in the image. It is located to the right of the bed and appears to be a simple, wooden chair with a brown seat and backrest.",yes,1.0
pope_test01061,Is there a dining table in the image?,"Yes, there is a dining table in the image. It is located in the back corner of the room, and it appears to be a small, white table with a chair on the other side.",no,0.0
pope_test01062,Is there a person in the image?,"Yes, there is a person in the image. The person is wearing a red shirt and a red helmet and is holding a baseball bat.",yes,1.0
pope_test01063,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01064,Is there a sports ball in the image?,"Yes, there is a baseball in the image. The man is holding a baseball bat and appears to be in the middle of swinging it.",yes,1.0
pope_test01065,Is there a tennis racket in the image?,"No, there is no tennis racket in the image. There is a baseball bat, a baseball glove, and a baseball helmet.",no,1.0
pope_test01066,Is there a bottle in the image?,"Yes, there is a bottle in the image. It is a Gatorade bottle on the ground behind the batter.",yes,1.0
pope_test01067,Is there a dining table in the image?,"No, there is no dining table in the image.",no,1.0
pope_test01068,Is there a spoon in the image?,"Yes, there is a spoon in the image. The spoon is located on the saucer of the yellow cup.",yes,1.0
pope_test01069,Is there a bowl in the image?,"Yes, there is a bowl in the image. The bowl is yellow and contains a white substance, likely a dessert.",no,0.0
pope_test01070,Is there a person in the image?,"Yes, there is a person in the image. Their hand is visible in the background.",yes,1.0
pope_test01071,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01072,Is there a bottle in the image?,"Yes, there is a salt shaker in the image.",yes,1.0
pope_test01073,Is there a chair in the image?,"No, there is no chair in the image.",no,1.0
pope_test01074,Is there a banana in the image?,"Yes, there is a banana in the image. The woman on the right side of the image is holding a banana in her left hand.",yes,1.0
pope_test01075,Is there an orange in the imange?,"No, there is no orange in the image.",no,1.0
pope_test01076,Is there a person in the image?,"Yes, there are three people in the image.",yes,1.0
pope_test01077,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01078,Is there a spoon in the image?,"Yes, there is a spoon in the image. It is located on the table in front of the woman on the left.",yes,1.0
pope_test01079,Is there an oven in the imange?,"Yes, there is an oven in the image. It is located on the right side of the image, behind the women.",no,0.0
pope_test01080,Is there a person in the image?,"Yes, there are three people in the image.",yes,1.0
pope_test01081,Is there a car in the image?,"No, there is no car in the image.",no,1.0
pope_test01082,Is there a sports ball in the image?,"No, there does not appear to be a sports ball in the image.",yes,0.0
pope_test01083,Is there a baseball glove in the image?,"No, there is no baseball glove in the image. There is a tennis racket in the image.",no,1.0
pope_test01084,Is there a tennis racket in the image?,"Yes, there is a tennis racket in the image. The girl on the right side of the image is holding a tennis racket.",yes,1.0
pope_test01085,Is there a chair in the image?,"No, there is no chair in the image.",no,1.0
pope_test01086,Is there a person in the image?,"Yes, there are two people in the image. One is riding a motorcycle and the other is driving the bus.",yes,1.0
pope_test01087,Is there a car in the image?,"No, there is no car in the image. There is a bus and a motorcycle.",no,1.0
pope_test01088,Is there a motorcycle in the image?,"Yes, there is a motorcycle in the image.",yes,1.0
pope_test01089,Is there a bicycle in the image?,"No, there is a motorcycle in the image.",no,1.0
